type,entry_time,exit_time,entry_price,exit_price,pnl_pips,pnl_usd,exit_reason
short,2025-05-29 13:00:00+00:00,2025-05-30 14:00:00+00:00,194.76500366210936,194.55460052490236,21.0,21.04,Stop Loss
long,2025-06-03 13:00:00+00:00,2025-06-04 14:00:00+00:00,193.93299438476564,194.14800872802732,21.5,21.5,Stop Loss
short,2025-06-04 16:00:00+00:00,2025-06-05 07:00:00+00:00,193.55699584960936,194.18689422607423,-63.0,-62.99,Stop Loss
long,2025-06-05 08:00:00+00:00,2025-06-10 06:00:00+00:00,194.40600158691407,195.5406036376953,113.5,113.46,Stop Loss
short,2025-06-10 06:00:00+00:00,2025-06-11 08:00:00+00:00,194.91699645996093,195.75599670410156,-85.9,-85.9,Signal (ST Flip / EMA Cross)
long,2025-06-13 12:00:00+00:00,2025-06-17 16:00:00+00:00,195.30799438476564,195.74450378417967,43.7,43.65,Stop Loss
short,2025-06-17 16:00:00+00:00,2025-06-19 08:00:00+00:00,195.61600158691405,195.0709991455078,52.5,52.5,Signal (ST Flip / EMA Cross)
long,2025-06-19 09:00:00+00:00,2025-06-24 06:00:00+00:00,195.21400024414064,197.2030029296875,196.9,196.9,Signal (ST Flip / EMA Cross)
long,2025-06-24 10:00:00+00:00,2025-06-24 12:00:00+00:00,197.46700622558595,197.19400024414062,-29.3,-29.3,Signal (ST Flip / EMA Cross)
long,2025-06-25 04:00:00+00:00,2025-06-26 07:00:00+00:00,197.3659930419922,197.83549346923826,47.0,46.95,Stop Loss
long,2025-06-26 14:00:00+00:00,2025-06-30 00:00:00+00:00,198.3270068359375,198.31900024414062,-2.8,-2.8,Signal (ST Flip / EMA Cross)
long,2025-07-02 04:00:00+00:00,2025-07-02 11:00:00+00:00,197.3169970703125,196.98899841308594,-34.8,-34.8,Signal (ST Flip / EMA Cross)
long,2025-07-03 11:00:00+00:00,2025-07-04 09:00:00+00:00,196.49999572753907,197.1159942626953,61.6,61.6,Stop Loss
short,2025-07-04 10:00:00+00:00,2025-07-07 03:00:00+00:00,196.97699401855468,197.3699951171875,-41.3,-41.3,Signal (ST Flip / EMA Cross)
short,2025-07-09 14:00:00+00:00,2025-07-10 07:00:00+00:00,198.99600646972655,199.24990997314455,-25.4,-25.39,Stop Loss
long,2025-07-11 02:00:00+00:00,2025-07-11 11:00:00+00:00,199.29000427246095,198.4762985229492,-81.4,-81.37,Stop Loss
short,2025-07-14 00:00:00+00:00,2025-07-15 09:00:00+00:00,198.34199951171874,198.73300170898438,-41.1,-41.1,Signal (ST Flip / EMA Cross)
short,2025-07-16 15:00:00+00:00,2025-07-17 07:00:00+00:00,198.78799865722655,199.03199768066406,-26.4,-26.4,Signal (ST Flip / EMA Cross)
short,2025-07-20 23:00:00+00:00,2025-07-22 06:00:00+00:00,199.12999389648436,199.1280059814453,-1.8,-1.8,Signal (ST Flip / EMA Cross)
short,2025-07-22 11:00:00+00:00,2025-07-23 02:00:00+00:00,198.48599670410155,198.78329467773438,-29.7,-29.73,Stop Loss
long,2025-07-23 04:00:00+00:00,2025-07-23 10:00:00+00:00,198.79400207519532,198.16299438476562,-65.1,-65.1,Signal (ST Flip / EMA Cross)
long,2025-07-23 15:00:00+00:00,2025-07-24 02:00:00+00:00,198.83199645996095,198.3300018310547,-52.2,-52.2,Signal (ST Flip / EMA Cross)
long,2025-07-24 14:00:00+00:00,2025-07-24 19:00:00+00:00,198.78600646972657,198.4669952392578,-33.9,-33.9,Signal (ST Flip / EMA Cross)
long,2025-07-24 21:00:00+00:00,2025-07-25 05:00:00+00:00,198.6939959716797,198.2676071166992,-42.6,-42.64,Stop Loss
long,2025-07-25 08:00:00+00:00,2025-07-25 13:00:00+00:00,198.93999816894532,198.2676071166992,-67.2,-67.24,Stop Loss
long,2025-07-31 09:00:00+00:00,2025-08-01 09:00:00+00:00,198.39399291992189,198.10510101318357,-28.9,-28.89,Stop Loss
short,2025-08-01 09:00:00+00:00,2025-08-05 09:00:00+00:00,197.86099670410155,196.04880676269534,181.2,181.22,Stop Loss
long,2025-08-05 10:00:00+00:00,2025-08-07 07:00:00+00:00,196.13799621582032,196.25259704589843,11.5,11.46,Stop Loss
short,2025-08-14 01:00:00+00:00,2025-08-14 14:00:00+00:00,198.96500061035155,199.67949829101565,-71.4,-71.45,Stop Loss
long,2025-08-14 15:00:00+00:00,2025-08-15 04:00:00+00:00,199.83700134277345,199.3350067138672,-52.2,-52.2,Signal (ST Flip / EMA Cross)
short,2025-08-19 01:00:00+00:00,2025-08-19 10:00:00+00:00,199.36099670410155,199.73399353027344,-39.3,-39.3,Signal (ST Flip / EMA Cross)
short,2025-08-19 13:00:00+00:00,2025-08-20 07:00:00+00:00,199.46899841308593,199.4219970703125,2.7,2.7,Signal (ST Flip / EMA Cross)
long,2025-08-21 09:00:00+00:00,2025-08-22 14:00:00+00:00,199.0010028076172,198.73179626464844,-26.9,-26.92,Stop Loss
short,2025-08-22 16:00:00+00:00,2025-08-25 05:00:00+00:00,198.386005859375,199.00900268554688,-64.3,-64.3,Signal (ST Flip / EMA Cross)
short,2025-08-25 09:00:00+00:00,2025-08-25 11:00:00+00:00,198.81900451660155,199.1649932861328,-36.6,-36.6,Signal (ST Flip / EMA Cross)
short,2025-08-25 20:00:00+00:00,2025-08-26 13:00:00+00:00,198.86200378417968,198.89199829101562,-5.0,-5.0,Signal (ST Flip / EMA Cross)
short,2025-08-26 15:00:00+00:00,2025-08-27 03:00:00+00:00,198.5820050048828,198.9409942626953,-37.9,-37.9,Signal (ST Flip / EMA Cross)
short,2025-08-28 03:00:00+00:00,2025-08-29 19:00:00+00:00,198.6709942626953,198.62100219726562,3.0,3.0,Signal (ST Flip / EMA Cross)
short,2025-09-02 11:00:00+00:00,2025-09-03 09:00:00+00:00,198.88199279785155,199.30020446777345,-41.8,-41.82,Stop Loss
long,2025-09-04 06:00:00+00:00,2025-09-05 12:00:00+00:00,199.1260028076172,199.13959960937498,1.4,1.36,Stop Loss
short,2025-09-05 14:00:00+00:00,2025-09-07 23:00:00+00:00,198.8270001220703,199.82109680175782,-99.4,-99.41,Stop Loss
long,2025-09-07 23:00:00+00:00,2025-09-09 05:00:00+00:00,200.13799621582032,199.4149932861328,-74.3,-74.3,Signal (ST Flip / EMA Cross)
long,2025-09-11 06:00:00+00:00,2025-09-16 05:00:00+00:00,199.68099548339845,200.18699645996094,48.6,48.6,Signal (ST Flip / EMA Cross)
long,2025-09-16 09:00:00+00:00,2025-09-16 15:00:00+00:00,200.4959979248047,199.9805938720703,-51.5,-51.54,Stop Loss
short,2025-09-19 03:00:00+00:00,2025-09-23 02:00:00+00:00,200.01700256347655,199.65699768066406,34.0,34.0,Signal (ST Flip / EMA Cross)
short,2025-09-23 08:00:00+00:00,2025-09-23 12:00:00+00:00,199.24199340820311,199.84720153808595,-60.5,-60.52,Stop Loss
long,2025-09-23 12:00:00+00:00,2025-09-23 18:00:00+00:00,199.87800170898439,199.48399353027344,-41.4,-41.4,Signal (ST Flip / EMA Cross)
long,2025-09-23 19:00:00+00:00,2025-09-23 21:00:00+00:00,199.68999816894532,199.4739990234375,-23.6,-23.6,Signal (ST Flip / EMA Cross)
long,2025-09-24 00:00:00+00:00,2025-09-25 12:00:00+00:00,199.73200561523439,199.6290084838867,-10.3,-10.3,Stop Loss
long,2025-09-26 06:00:00+00:00,2025-09-29 05:00:00+00:00,200.09899475097657,199.97900390625,-14.0,-14.0,Signal (ST Flip / EMA Cross)
long,2025-10-03 02:00:00+00:00,2025-10-07 11:00:00+00:00,198.45499755859376,202.15760345458983,370.3,370.26,Stop Loss
short,2025-10-14 06:00:00+00:00,2025-10-15 12:00:00+00:00,201.69200561523436,202.36700439453125,-69.5,-69.5,Signal (ST Flip / EMA Cross)
short,2025-10-16 17:00:00+00:00,2025-10-17 12:00:00+00:00,201.99100158691405,201.9953109741211,-0.4,-0.43,Stop Loss
long,2025-10-17 19:00:00+00:00,2025-10-20 09:00:00+00:00,202.2230029296875,201.96689453124998,-25.6,-25.61,Stop Loss
short,2025-10-22 07:00:00+00:00,2025-10-22 18:00:00+00:00,202.23900268554686,202.83799743652344,-61.9,-61.9,Signal (ST Flip / EMA Cross)
short,2025-10-24 16:00:00+00:00,2025-10-27 00:00:00+00:00,203.18500183105468,203.70599365234375,-54.1,-54.1,Signal (ST Flip / EMA Cross)
long,2025-10-30 04:00:00+00:00,2025-10-31 12:00:00+00:00,201.91700317382814,201.92209014892578,0.5,0.51,Stop Loss
long,2025-10-31 21:00:00+00:00,2025-11-03 08:00:00+00:00,202.59200622558595,202.2447967529297,-34.7,-34.72,Stop Loss
short,2025-11-03 09:00:00+00:00,2025-11-03 12:00:00+00:00,202.31900451660155,202.59800720214844,-29.9,-29.9,Signal (ST Flip / EMA Cross)
short,2025-11-03 14:00:00+00:00,2025-11-03 16:00:00+00:00,202.04700134277343,202.64599609375,-61.9,-61.9,Signal (ST Flip / EMA Cross)
short,2025-11-04 02:00:00+00:00,2025-11-05 06:00:00+00:00,202.20799682617186,200.27910461425782,192.9,192.89,Stop Loss
long,2025-11-05 15:00:00+00:00,2025-11-06 15:00:00+00:00,201.24799682617189,200.47088470458982,-77.7,-77.71,Stop Loss
short,2025-11-06 16:00:00+00:00,2025-11-06 19:00:00+00:00,200.4570050048828,201.1020050048828,-66.5,-66.5,Signal (ST Flip / EMA Cross)
short,2025-11-07 04:00:00+00:00,2025-11-07 05:00:00+00:00,200.8080029296875,201.1820068359375,-39.4,-39.4,Signal (ST Flip / EMA Cross)
short,2025-11-11 13:00:00+00:00,2025-11-11 14:00:00+00:00,202.5090069580078,202.9709930419922,-48.2,-48.2,Signal (ST Flip / EMA Cross)
short,2025-11-11 23:00:00+00:00,2025-11-12 04:00:00+00:00,202.6239971923828,203.16299438476562,-55.9,-55.9,Signal (ST Flip / EMA Cross)
long,2025-11-19 05:00:00+00:00,2025-11-21 07:00:00+00:00,204.26400329589845,205.33560333251953,107.2,107.16,Stop Loss
short,2025-11-21 07:00:00+00:00,2025-11-24 08:00:00+00:00,205.0040020751953,205.46200561523438,-47.8,-47.8,Signal (ST Flip / EMA Cross)
short,2025-11-25 06:00:00+00:00,2025-11-25 07:00:00+00:00,205.28400085449218,205.5070037841797,-24.3,-24.3,Signal (ST Flip / EMA Cross)
short,2025-11-25 08:00:00+00:00,2025-11-25 14:00:00+00:00,205.12700317382811,205.74720306396486,-62.0,-62.02,Stop Loss
short,2025-11-28 21:00:00+00:00,2025-12-02 07:00:00+00:00,206.57800720214843,205.8419952392578,71.6,71.6,Signal (ST Flip / EMA Cross)
short,2025-12-04 11:00:00+00:00,2025-12-05 11:00:00+00:00,206.42700622558593,206.96299743652344,-55.6,-55.6,Signal (ST Flip / EMA Cross)
short,2025-12-12 16:00:00+00:00,2025-12-16 09:00:00+00:00,207.96500061035155,207.5585906982422,40.6,40.64,Stop Loss
long,2025-12-16 11:00:00+00:00,2025-12-17 07:00:00+00:00,207.947001953125,207.16200256347656,-80.5,-80.5,Signal (ST Flip / EMA Cross)
long,2025-12-17 15:00:00+00:00,2025-12-23 03:00:00+00:00,208.24300720214845,210.6501052856445,240.7,240.71,Stop Loss
short,2025-12-23 04:00:00+00:00,2025-12-23 21:00:00+00:00,210.37799499511718,211.0800018310547,-72.2,-72.2,Signal (ST Flip / EMA Cross)
short,2025-12-24 01:00:00+00:00,2025-12-25 06:00:00+00:00,210.4850048828125,210.8260040283203,-36.1,-36.1,Signal (ST Flip / EMA Cross)
short,2025-12-30 07:00:00+00:00,2025-12-31 06:00:00+00:00,210.63699768066405,210.75999450683594,-14.3,-14.3,Signal (ST Flip / EMA Cross)
short,2025-12-31 08:00:00+00:00,2025-12-31 13:00:00+00:00,210.2699932861328,210.99558410644534,-72.6,-72.56,Stop Loss
long,2025-12-31 13:00:00+00:00,2026-01-02 11:00:00+00:00,210.99200012207032,210.86109313964843,-13.1,-13.09,Stop Loss
short,2026-01-02 21:00:00+00:00,2026-01-02 22:00:00+00:00,210.9989971923828,211.14700317382812,-16.8,-16.8,Signal (ST Flip / EMA Cross)
short,2026-01-05 03:00:00+00:00,2026-01-05 15:00:00+00:00,210.91400573730468,211.44601287841797,-53.2,-53.2,Stop Loss
long,2026-01-05 15:00:00+00:00,2026-01-06 13:00:00+00:00,211.43600036621095,211.3319854736328,-10.4,-10.4,Stop Loss
long,2026-01-06 17:00:00+00:00,2026-01-06 19:00:00+00:00,211.70499755859376,211.4499969482422,-27.5,-27.5,Signal (ST Flip / EMA Cross)
short,2026-01-14 12:00:00+00:00,2026-01-19 08:00:00+00:00,213.2749981689453,211.79779510498048,147.7,147.72,Stop Loss
long,2026-01-19 12:00:00+00:00,2026-01-21 08:00:00+00:00,211.85999633789064,212.15199279785156,27.2,27.2,Signal (ST Flip / EMA Cross)
long,2026-01-21 19:00:00+00:00,2026-01-23 07:00:00+00:00,212.64899780273439,213.33859863281248,69.0,68.96,Stop Loss
short,2026-01-23 18:00:00+00:00,2026-01-27 05:00:00+00:00,212.4469952392578,211.3280029296875,109.9,109.9,Signal (ST Flip / EMA Cross)
short,2026-01-27 10:00:00+00:00,2026-01-28 15:00:00+00:00,210.64200256347655,211.18748931884767,-54.5,-54.55,Stop Loss
long,2026-01-28 15:00:00+00:00,2026-01-29 15:00:00+00:00,211.63799621582032,211.0678955078125,-57.0,-57.01,Stop Loss
short,2026-01-29 15:00:00+00:00,2026-01-30 01:00:00+00:00,210.30200622558593,211.58299255371094,-130.1,-130.1,Signal (ST Flip / EMA Cross)
short,2026-02-05 03:00:00+00:00,2026-02-06 09:00:00+00:00,213.6030010986328,213.1379119873047,46.5,46.51,Stop Loss
long,2026-02-06 11:00:00+00:00,2026-02-09 01:00:00+00:00,213.35200073242189,213.27979583740233,-7.2,-7.22,Stop Loss
short,2026-02-09 07:00:00+00:00,2026-02-09 12:00:00+00:00,213.01700256347655,213.6179962158203,-62.1,-62.1,Signal (ST Flip / EMA Cross)
short,2026-02-09 13:00:00+00:00,2026-02-09 20:00:00+00:00,212.83499572753905,213.46499633789062,-65.0,-65.0,Signal (ST Flip / EMA Cross)
short,2026-02-10 02:00:00+00:00,2026-02-11 11:00:00+00:00,212.7229962158203,210.19810180664064,252.5,252.49,Stop Loss
short,2026-02-13 15:00:00+00:00,2026-02-16 01:00:00+00:00,208.4310040283203,208.76499938964844,-35.4,-35.4,Signal (ST Flip / EMA Cross)
short,2026-02-17 01:00:00+00:00,2026-02-18 07:00:00+00:00,208.5090069580078,208.38999938964844,9.9,9.9,Signal (ST Flip / EMA Cross)
short,2026-02-19 12:00:00+00:00,2026-02-20 07:00:00+00:00,208.38699768066405,209.06500244140625,-69.8,-69.8,Signal (ST Flip / EMA Cross)
short,2026-02-23 00:00:00+00:00,2026-02-23 09:00:00+00:00,208.37799499511718,209.11500549316406,-75.7,-75.7,Signal (ST Flip / EMA Cross)
short,2026-02-23 15:00:00+00:00,2026-02-24 02:00:00+00:00,208.36600158691405,209.21799926757814,-85.2,-85.2,Stop Loss
short,2026-02-26 09:00:00+00:00,2026-03-02 12:00:00+00:00,211.09599731445311,210.80259552001954,29.3,29.34,Stop Loss
long,2026-03-02 12:00:00+00:00,2026-03-03 06:00:00+00:00,210.83300354003907,210.09947967529297,-73.4,-73.35,Stop Loss
short,2026-03-03 06:00:00+00:00,2026-03-03 10:00:00+00:00,210.04500244140624,209.83599853515625,18.9,18.9,End of Backtest
